"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE","MSRP","PRODUCTCODE","CUSTOMERNAME","PHONE","ADDRESSLINE1","ADDRESSLINE2","CITY","STATE","POSTALCODE","COUNTRY","TERRITORY","CONTACTLASTNAME","CONTACTFIRSTNAME","DEALSIZE"
13229,95,42.87,1,4072.64,"02/16/2018 00:00","Shipped",1,2,2018,"Classic Cars",74.4,"S18_1342","Muscle Machine Inc","5633768650","4325 Oak Ave","","San Jose","TX","27828","Canada","Japan","Garcia","Jane","Medium"
13229,65,93.51,2,6078.29,"06/29/2018 00:00","Cancelled",2,6,2018,"Motorcycles",212.7,"S700_3167","Euro Shopping Channel","4337014371","9838 Main St","","Phoenix","CA","94949","Japan","Japan","Brown","Sarah","Small"
13229,72,41.74,3,3005.12,"06/18/2018 00:00","On Hold",2,6,2018,"Motorcycles",180.2,"S12_3148","Vida Sport, Ltd","2478853476","2161 Cedar Ln","","Phoenix","PA","99483","France","EMEA","Jones","Jane","Large"
13230,51,61.83,1,3153.52,"12/22/2018 00:00","Resolved",4,12,2018,"Motorcycles",63.9,"S24_3949","Volvo Model Replicas, Co","8273134922","9527 Elm St","","San Diego","TX","44408","Spain","APAC","Johnson","John","Small"
13230,25,90.99,2,2274.63,"12/10/2018 00:00","Resolved",4,12,2018,"Trucks and Buses",88.7,"S18_2625","West Coast Collectables Co.","8734353717","1394 Pine Rd","","San Diego","PA","99275","Austria","EMEA","Garcia","Sarah","Medium"
13230,52,85.91,3,4467.29,"03/29/2018 00:00","In Process",1,3,2018,"Planes",211.9,"S24_1785","Gift Depot Inc.","3696138724","4147 Pine Rd","","San Jose","AZ","91171","Spain",NA,"Martinez","Sarah","Large"
13231,93,94.2,1,8760.78,"11/21/2018 00:00","Disputed",4,11,2018,"Trains",78.6,"S24_2011","Tekni Collectables Inc.","9966171334","7648 Cedar Ln","","San Antonio","CA","81424","Philippines",NA,"Smith","Amy","Large"
13231,69,41.98,2,2896.94,"05/14/2018 00:00","Resolved",2,5,2018,"Vintage Cars",198.8,"S18_2795","Tekni Collectables Inc.","4157628172","5772 Oak Ave","","Chicago","CA","31537","Philippines","EMEA","Martinez","Tom","Large"
13231,82,66.33,3,5438.83,"07/04/2018 00:00","On Hold",3,7,2018,"Ships",55.5,"S24_2022","La Rochelle Gifts","6342649903","1606 Main St","","San Jose","AZ","35404","Finland","Japan","Williams","David","Small"
13231,50,70.54,4,3527.24,"05/26/2018 00:00","Resolved",2,5,2018,"Trucks and Buses",58.5,"S24_3420","Bavarian Collectables Imports, Co.","1312433049","1931 Pine Rd","","Los Angeles","NY","82535","UK","APAC","Williams","Lisa","Small"
13234,11,64.06,1,704.66,"10/01/2018 00:00","Disputed",4,10,2018,"Ships",166.4,"S18_1889","Super Scale Inc.","5745842087","8409 Elm St","","Los Angeles","PA","90538","Sweden","APAC","Smith","Mike","Small"
13234,55,66.63,2,3664.7,"11/20/2018 00:00","In Process",4,11,2018,"Planes",107.8,"S18_2957","Herkku Gifts","5705047123","8962 Elm St","","Los Angeles","CA","86158","Singapore",NA,"Brown","Lisa","Medium"
13234,84,63.16,3,5305.5,"06/24/2018 00:00","On Hold",2,6,2018,"Classic Cars",198.2,"S32_2206","Tekni Collectables Inc.","5484682396","8928 Oak Ave","","Dallas","CA","62080","Denmark","Japan","Jones","Tom","Medium"
13234,48,43.1,4,2068.79,"11/01/2018 00:00","Cancelled",4,11,2018,"Planes",52,"S24_3420","UK Collectables, Ltd.","7159403903","8412 Pine Rd","","New York","CA","77204","Spain","EMEA","Miller","Chris","Medium"
13235,96,61.38,1,5892.39,"04/24/2018 00:00","Cancelled",2,4,2018,"Trains",103.6,"S18_4668","West Coast Collectables Co.","2301255410","8207 Main St","","San Jose","TX","59734","Japan","EMEA","Brown","Emma","Large"
13235,50,95.21,2,4760.25,"07/24/2018 00:00","On Hold",3,7,2018,"Trucks and Buses",95.2,"S18_2957","Classic Gift Ideas, Inc","2661885659","5016 Elm St","","Phoenix","TX","61233","Italy","Japan","Davis","Sarah","Medium"
13235,86,37.02,3,3183.5,"08/10/2018 00:00","On Hold",3,8,2018,"Trucks and Buses",88.1,"S700_2466","Baane Mini Imports","5339884320","6877 Oak Ave","","Dallas","CA","21120","Italy",NA,"Jones","Chris","Small"
13235,91,71.25,4,6483.82,"12/11/2018 00:00","Resolved",4,12,2018,"Classic Cars",73.1,"S12_3891","Rovelli Gifts","4946413662","6292 Pine Rd","","New York","TX","84357","Belgium",NA,"Miller","Mike","Large"
13236,65,73.53,1,4779.76,"01/23/2018 00:00","In Process",1,1,2018,"Vintage Cars",124.7,"S18_3029","Collectable Mini Designs Co.","1405352602","7503 Pine Rd","","New York","CA","62438","Japan","Japan","Williams","John","Large"
13236,8,81.67,2,653.37,"07/07/2018 00:00","Disputed",3,7,2018,"Motorcycles",127.8,"S12_2823","Muscle Machine Inc","1051685856","5562 Cedar Ln","","San Diego","IL","42615","Austria",NA,"Martinez","Sarah","Large"
13236,51,44.91,3,2290.3,"10/08/2018 00:00","Disputed",4,10,2018,"Motorcycles",166.2,"S24_4048","Toys4GrownUps.com","6456217807","8276 Pine Rd","","Dallas","IL","57773","Singapore","EMEA","Smith","Amy","Small"
13236,19,85.14,4,1617.61,"07/07/2018 00:00","On Hold",3,7,2018,"Motorcycles",162.7,"S32_2509","Online Mini Collectables","3187245984","5399 Pine Rd","","Philadelphia","CA","32015","Singapore",NA,"Brown","John","Medium"
14000,12,98.93,1,1187.21,"09/13/2019 00:00","Resolved",3,9,2019,"Motorcycles",91.5,"S24_2766","Auto Assoc. & Cie.","5169784591","690 Elm St","","Los Angeles","AZ","77425","UK",NA,"Miller","John","Large"
14000,20,38.65,2,773,"07/11/2019 00:00","In Process",3,7,2019,"Trains",36.6,"S10_4962","Enaco Distributors","4617368304","7494 Cedar Ln","","San Antonio","CA","36757","Norway","Japan","Garcia","Jane","Small"
14002,33,83.54,1,2756.83,"08/30/2019 00:00","Shipped",3,8,2019,"Trucks and Buses",81.2,"S72_1253","Scandinavian Gift Ideas","6106577308","5720 Cedar Ln","","San Antonio","TX","33011","Australia",NA,"Brown","Amy","Large"
14002,32,31.05,2,993.69,"01/27/2019 00:00","On Hold",1,1,2019,"Vintage Cars",114.3,"S24_3969","Iberia Gift Imports, Corp.","8082851338","9442 Oak Ave","","Dallas","NY","93471","UK","APAC","Martinez","Jane","Large"
14002,9,43.67,3,393.03,"07/21/2019 00:00","Resolved",3,7,2019,"Trucks and Buses",175.1,"S700_2610","Daedalus Designs Imports","9004842772","1949 Main St","","Phoenix","CA","48076","Australia","EMEA","Davis","Lisa","Small"
14004,7,94.89,1,664.26,"09/29/2019 00:00","Shipped",3,9,2019,"Motorcycles",49.4,"S700_3505","Euro Shopping Channel","9958095270","5932 Pine Rd","","Philadelphia","IL","85171","Italy",NA,"Miller","Chris","Large"
14004,9,40.74,2,366.69,"02/24/2019 00:00","On Hold",1,2,2019,"Motorcycles",79.6,"S32_2509","Handji Gifts& Co","3333781566","422 Main St","","Los Angeles","CA","86108","Denmark","APAC","Garcia","Mike","Medium"
14004,67,43.39,3,2906.98,"07/01/2019 00:00","Shipped",3,7,2019,"Motorcycles",125.9,"S72_3212","Toms Spezialitten, Ltd","9426674780","4054 Elm St","","Chicago","TX","51727","Spain","EMEA","Garcia","Mike","Large"
14010,54,73.06,1,3945.04,"06/09/2019 00:00","In Process",2,6,2019,"Vintage Cars",145.6,"S12_3891","Vida Sport, Ltd","7842154759","2054 Oak Ave","","Phoenix","AZ","19640","Switzerland","EMEA","Smith","Tom","Large"
14013,54,96.05,1,5186.44,"12/16/2019 00:00","Shipped",4,12,2019,"Trains",56.2,"S12_2823","Land of Toys Inc.","5349943143","9216 Elm St","","Dallas","TX","73590","Canada","Japan","Johnson","John","Large"
14013,43,92.43,2,3974.46,"03/09/2019 00:00","Disputed",1,3,2019,"Planes",181.8,"S50_1392","Atelier graphique","3078238881","6676 Elm St","","Houston","CA","25472","Australia","Japan","Johnson","Tom","Medium"
14013,93,36.65,3,3408.59,"02/10/2019 00:00","Resolved",1,2,2019,"Motorcycles",187.8,"S24_2887","La Rochelle Gifts","3203026508","5757 Elm St","","Chicago","NY","34763","Australia",NA,"Martinez","Tom","Medium"
14013,49,88.94,4,4358.23,"03/14/2019 00:00","Disputed",1,3,2019,"Motorcycles",154.4,"S32_2509","Iberia Gift Imports, Corp.","1508587432","3357 Main St","","San Jose","TX","15063","UK","EMEA","Williams","Sarah","Medium"
14014,18,62.09,1,1117.55,"02/16/2019 00:00","Disputed",1,2,2019,"Ships",179.5,"S10_1949","La Rochelle Gifts","8174828755","1063 Main St","","San Jose","NY","81152","Austria","EMEA","Garcia","Emma","Large"
14015,39,87.3,1,3404.51,"11/16/2019 00:00","Cancelled",4,11,2019,"Trains",180.8,"S24_3191","Enaco Distributors","5841413541","2905 Pine Rd","","Los Angeles","NY","80926","Belgium","EMEA","Miller","John","Large"
14015,73,44.33,2,3236.02,"12/09/2019 00:00","Shipped",4,12,2019,"Classic Cars",124.2,"S18_1367","The Sharp Gifts Warehouse","4995929622","9349 Elm St","","Phoenix","TX","98647","Finland","Japan","Miller","Sarah","Large"
14015,76,56.95,3,4328.21,"08/06/2019 00:00","Resolved",3,8,2019,"Trains",58.8,"S24_2887","Microscale Inc.","9105809997","7523 Elm St","","Dallas","IL","99280","Switzerland",NA,"Davis","Tom","Large"
14016,91,91.69,1,8344.18,"11/05/2019 00:00","On Hold",4,11,2019,"Motorcycles",200.2,"S24_2972","West Coast Collectables Co.","1648913205","3781 Pine Rd","","San Jose","CA","10785","Australia","APAC","Johnson","David","Medium"
14017,69,37.87,1,2613.18,"09/01/2019 00:00","Resolved",3,9,2019,"Motorcycles",34.8,"S18_1984","Osaka Souveniers Co.","5341218425","1392 Oak Ave","","New York","TX","93963","France","Japan","Garcia","Emma","Medium"
14017,95,69.22,2,6575.79,"09/21/2019 00:00","Resolved",3,9,2019,"Trains",207,"S24_3432","Signal Gift Stores","8476783344","8444 Pine Rd","","Philadelphia","NY","75675","Singapore",NA,"Brown","Emma","Large"
14018,38,81.09,1,3081.48,"05/22/2019 00:00","Cancelled",2,5,2019,"Classic Cars",58.5,"S18_1367","Microscale Inc.","9732301010","4353 Main St","","San Jose","PA","85304","Norway","EMEA","Williams","David","Large"
14018,95,99.68,2,9469.62,"12/01/2019 00:00","On Hold",4,12,2019,"Motorcycles",166.6,"S18_4668","Corporate Gift Ideas Co.","9256726304","3222 Pine Rd","","San Antonio","TX","27449","Belgium","APAC","Johnson","Amy","Small"
14018,22,80.75,3,1776.48,"11/04/2019 00:00","Shipped",4,11,2019,"Trucks and Buses",110.9,"S18_4933","Mini Creations Ltd.","5112581439","5037 Oak Ave","","San Jose","AZ","67127","Denmark","APAC","Martinez","Mike","Small"
14018,13,59.61,4,774.93,"11/23/2019 00:00","In Process",4,11,2019,"Motorcycles",176.6,"S18_3685","Atelier graphique","3244466600","5669 Elm St","","Philadelphia","IL","37093","France",NA,"Garcia","Sarah","Small"
14018,56,39.14,5,2192.05,"05/28/2019 00:00","Disputed",2,5,2019,"Vintage Cars",197.7,"S24_2766","Lyon Souveniers","4094828522","1082 Elm St","","New York","TX","41683","Sweden","APAC","Jones","John","Medium"
14021,26,58.43,1,1519.19,"08/13/2019 00:00","On Hold",3,8,2019,"Planes",149.7,"S24_2000","Alpha Cognac","3056785262","2397 Main St","","Chicago","NY","89057","Ireland",NA,"Smith","Amy","Small"
14023,44,68.84,1,3028.98,"07/13/2019 00:00","Resolved",3,7,2019,"Trucks and Buses",75.5,"S72_3212","Clover Collections, Co.","1896117877","8045 Elm St","","Philadelphia","CA","19542","Sweden","Japan","Davis","Sarah","Large"
14023,97,60.29,2,5847.89,"02/20/2019 00:00","Cancelled",1,2,2019,"Trucks and Buses",124,"S12_3990","Cambridge Collectables Co.","3842956137","4482 Cedar Ln","","San Diego","TX","90229","Singapore","Japan","Smith","Sarah","Medium"
14025,29,96.02,1,2784.67,"09/12/2019 00:00","Disputed",3,9,2019,"Motorcycles",167.6,"S72_1253","Petit Auto","8769245078","2915 Main St","","San Antonio","PA","86066","Japan","Japan","Martinez","Amy","Small"
14025,70,46.64,2,3264.52,"09/13/2019 00:00","Resolved",3,9,2019,"Trains",150.9,"S24_3432","Royale Belge","9611995209","3303 Elm St","","Philadelphia","NY","70343","Switzerland","Japan","Martinez","Chris","Medium"
14025,56,95,3,5320.05,"06/26/2019 00:00","Shipped",2,6,2019,"Trains",147,"S24_3151","Australian Collectors, Co.","6345596666","7913 Pine Rd","","San Jose","TX","33839","Sweden","EMEA","Jones","David","Large"
14029,8,64.39,1,515.13,"04/17/2019 00:00","On Hold",2,4,2019,"Planes",121.4,"S700_2834","The Sharp Gifts Warehouse","2251583556","2417 Cedar Ln","","San Jose","TX","74213","Austria","Japan","Davis","David","Large"
14029,23,74.74,2,1719.1,"04/13/2019 00:00","On Hold",2,4,2019,"Ships",113.3,"S18_1889","Cambridge Collectables Co.","7743326391","4320 Main St","","Chicago","NY","37588","USA","EMEA","Brown","Lisa","Medium"
14035,49,44.9,1,2199.89,"03/17/2019 00:00","Resolved",1,3,2019,"Classic Cars",146.4,"S18_2957","Men 'R' US Retailers, Ltd.","3565145786","1123 Pine Rd","","Los Angeles","PA","38438","Spain",NA,"Rodriguez","Lisa","Large"
14035,97,92.94,2,9014.87,"07/07/2019 00:00","On Hold",3,7,2019,"Planes",157.2,"S18_1749","Petit Auto","2768321379","9842 Elm St","","San Antonio","PA","24560","USA","EMEA","Jones","Emma","Small"
14035,18,61.5,3,1107.07,"04/21/2019 00:00","Resolved",2,4,2019,"Vintage Cars",113.7,"S18_3782","Tekni Collectables Inc.","5096473627","8175 Oak Ave","","Philadelphia","TX","37916","Italy","EMEA","Jones","Jane","Large"
14037,19,31.36,1,595.86,"02/27/2019 00:00","Resolved",1,2,2019,"Trucks and Buses",93.4,"S24_2841","Marta's Replicas Co.","9927922584","1713 Oak Ave","","San Antonio","CA","92970","Singapore",NA,"Johnson","John","Small"
14037,90,49.37,2,4443.63,"09/22/2019 00:00","Resolved",3,9,2019,"Vintage Cars",75.8,"S24_3816","Gifts4AllAges.com","3109809045","8737 Cedar Ln","","Phoenix","AZ","60012","Japan","APAC","Smith","Jane","Small"
14038,47,60.47,1,2841.99,"06/21/2019 00:00","Resolved",2,6,2019,"Vintage Cars",157.3,"S10_4962","Online Diecast Creations Co.","5992226805","7320 Elm St","","Los Angeles","TX","31004","Denmark",NA,"Smith","Chris","Small"
14038,63,38.45,2,2422.32,"05/20/2019 00:00","Cancelled",2,5,2019,"Trucks and Buses",185,"S700_3167","Double Decker Gift Stores, Ltd","4651633615","3765 Pine Rd","","Phoenix","IL","36762","Singapore",NA,"Miller","Sarah","Medium"
14038,9,51.35,3,462.11,"12/22/2019 00:00","Shipped",4,12,2019,"Trains",204.2,"S24_3856","Australian Collectors, Co.","9165493484","887 Cedar Ln","","New York","NY","10984","Singapore","EMEA","Garcia","Chris","Small"
14038,54,51.08,4,2758.49,"08/14/2019 00:00","In Process",3,8,2019,"Planes",149.6,"S24_3949","FunGiftIdeas.com","3879695149","3429 Oak Ave","","Philadelphia","TX","63298","Switzerland","EMEA","Martinez","Emma","Small"
14038,58,57.76,5,3350.27,"09/08/2019 00:00","Cancelled",3,9,2019,"Ships",133,"S18_1589","Vitachrome Inc.","6756521374","8321 Elm St","","New York","CA","93180","Sweden","Japan","Rodriguez","Mike","Small"
14043,22,74.12,1,1630.63,"01/15/2019 00:00","On Hold",1,1,2019,"Trucks and Buses",180.2,"S18_1342","Auto Canal Petit","3605386765","7814 Main St","","New York","CA","35532","Denmark","EMEA","Williams","Lisa","Small"
14043,17,48.46,2,823.78,"04/01/2019 00:00","In Process",2,4,2019,"Planes",212.8,"S18_3856","Anna's Decorations, Ltd","9385608843","9531 Cedar Ln","","San Antonio","TX","35617","Australia",NA,"Miller","Emma","Medium"
14043,69,44.75,3,3087.72,"01/28/2019 00:00","Shipped",1,1,2019,"Classic Cars",158.9,"S72_1253","Euro Shopping Channel","7921282148","8968 Pine Rd","","San Diego","CA","85138","Spain",NA,"Jones","Amy","Small"
14043,40,68.34,4,2733.53,"03/02/2019 00:00","Shipped",1,3,2019,"Ships",191.7,"S24_3420","Motor Mint Distributors Inc.","4449479038","3595 Main St","","San Antonio","CA","18323","UK",NA,"Davis","Amy","Large"
14043,28,30.89,5,865.06,"07/29/2019 00:00","Shipped",3,7,2019,"Trains",134,"S700_2466","Marta's Replicas Co.","3155162317","1480 Main St","","Philadelphia","PA","92305","Spain","APAC","Smith","Chris","Medium"
14044,28,29.02,1,812.46,"05/27/2019 00:00","Shipped",2,5,2019,"Planes",45.9,"S18_4522","Iberia Gift Imports, Corp.","2345167573","1465 Main St","","Philadelphia","TX","20939","Norway","APAC","Davis","Tom","Medium"
14045,96,47.97,1,4605.34,"01/15/2019 00:00","In Process",1,1,2019,"Ships",93.1,"S24_2972","Reims Collectables","3122408162","4813 Pine Rd","","Los Angeles","TX","26089","France","EMEA","Garcia","Sarah","Medium"
14045,39,83.6,2,3260.46,"07/08/2019 00:00","Disputed",3,7,2019,"Trucks and Buses",109.3,"S18_4668","The Sharp Gifts Warehouse","4299156788","6285 Oak Ave","","Phoenix","IL","21470","Sweden","Japan","Johnson","Tom","Large"
14046,52,50.98,1,2650.85,"03/24/2019 00:00","Resolved",1,3,2019,"Classic Cars",199.6,"S18_2248","Super Scale Inc.","9154508265","6663 Elm St","","Houston","CA","77457","Philippines","Japan","Garcia","Chris","Medium"
14046,58,52.02,2,3017.37,"02/04/2019 00:00","Shipped",1,2,2019,"Trucks and Buses",112.1,"S72_1253","Auto Assoc. & Cie.","3451523716","7991 Cedar Ln","","Philadelphia","NY","28729","Sweden","APAC","Rodriguez","Amy","Small"
14046,13,90.03,3,1170.41,"07/12/2019 00:00","Resolved",3,7,2019,"Planes",86.7,"S10_2016","Volvo Model Replicas, Co","1717632278","5712 Main St","","Chicago","AZ","20721","Belgium","APAC","Davis","Tom","Medium"
14047,39,47.56,1,1854.87,"01/12/2019 00:00","Resolved",1,1,2019,"Planes",187.5,"S700_2824","Quebec Home Shopping Network","7921544019","9171 Oak Ave","","Phoenix","AZ","32571","Ireland",NA,"Rodriguez","Tom","Medium"
14047,46,45.58,2,2096.6,"01/10/2019 00:00","Cancelled",1,1,2019,"Trains",180.6,"S24_4278","Gift Depot Inc.","6913781970","2430 Cedar Ln","","San Jose","TX","74286","Belgium",NA,"Johnson","Mike","Small"
14047,65,75.08,3,4880.51,"12/06/2019 00:00","Disputed",4,12,2019,"Planes",185.3,"S50_4713","Tekni Collectables Inc.","1238247967","3789 Main St","","Philadelphia","CA","74745","Japan","APAC","Garcia","Mike","Small"
14047,89,78.34,4,6972.01,"02/01/2019 00:00","Disputed",1,2,2019,"Classic Cars",200.9,"S10_4962","giftsbymail.co.uk","1904208050","6364 Oak Ave","","San Jose","IL","98658","Philippines","Japan","Rodriguez","Lisa","Small"
14047,68,31.82,5,2163.98,"09/11/2019 00:00","On Hold",3,9,2019,"Ships",202.2,"S700_3505","Herkku Gifts","6398282956","5553 Elm St","","Phoenix","CA","97586","Australia","EMEA","Jones","Chris","Small"
14052,55,82.66,1,4546.43,"01/04/2019 00:00","On Hold",1,1,2019,"Ships",115.1,"S50_4713","Osaka Souveniers Co.","2922388679","905 Pine Rd","","San Antonio","AZ","84118","Ireland","EMEA","Davis","John","Medium"
14052,51,47.74,2,2434.83,"04/30/2019 00:00","Resolved",2,4,2019,"Planes",157,"S18_3685","Bavarian Collectables Imports, Co.","2807235973","6355 Cedar Ln","","Los Angeles","PA","66677","Switzerland",NA,"Smith","David","Large"
14053,65,99.11,1,6442.24,"01/24/2019 00:00","Resolved",1,1,2019,"Vintage Cars",209.6,"S18_1097","Auto Assoc. & Cie.","7551093343","8666 Oak Ave","","San Diego","CA","36444","Spain","EMEA","Garcia","Lisa","Large"
14053,66,56.66,2,3739.62,"10/03/2019 00:00","Cancelled",4,10,2019,"Ships",154,"S24_2300","Osaka Souveniers Co.","4556479089","2352 Oak Ave","","Los Angeles","AZ","43707","Italy",NA,"Jones","Mike","Large"
14053,25,79.78,3,1994.62,"05/10/2019 00:00","Disputed",2,5,2019,"Vintage Cars",50.8,"S24_1937","Handji Gifts& Co","1914838609","757 Oak Ave","","Los Angeles","CA","99893","Belgium",NA,"Davis","Chris","Small"
14053,84,33.24,4,2792.52,"10/13/2019 00:00","In Process",4,10,2019,"Ships",195.7,"S24_3816","Double Decker Gift Stores, Ltd","4086475090","5447 Pine Rd","","Dallas","TX","97089","Spain","APAC","Garcia","Emma","Large"
14053,44,65.3,5,2873.25,"06/21/2019 00:00","Disputed",2,6,2019,"Classic Cars",115.5,"S32_4485","Corrida Auto Replicas, Ltd","4913958011","4390 Oak Ave","","Philadelphia","CA","87185","Australia","APAC","Brown","Emma","Medium"
14054,38,51.73,1,1965.9,"11/15/2019 00:00","On Hold",4,11,2019,"Vintage Cars",103.7,"S18_2949","Iberia Gift Imports, Corp.","4493921185","4423 Oak Ave","","Philadelphia","IL","22518","USA","APAC","Smith","Chris","Small"
14054,42,78.26,2,3286.83,"05/18/2019 00:00","On Hold",2,5,2019,"Trucks and Buses",76.7,"S24_4048","Herkku Gifts","5883628807","3264 Elm St","","San Jose","TX","11894","Canada","EMEA","Williams","Chris","Small"
14061,35,60.8,1,2128.03,"01/14/2019 00:00","Shipped",1,1,2019,"Ships",157,"S18_2432","Clover Collections, Co.","1582941451","3585 Oak Ave","","Chicago","CA","33796","Italy","APAC","Davis","Lisa","Small"
14061,81,32.18,2,2606.3,"05/13/2019 00:00","Cancelled",2,5,2019,"Planes",139.2,"S18_3482","Auto Assoc. & Cie.","1839344755","8054 Pine Rd","","Los Angeles","CA","75649","Spain",NA,"Miller","Emma","Small"
14061,20,54.06,3,1081.28,"10/08/2019 00:00","Shipped",4,10,2019,"Trains",140.5,"S32_2206","Toys of Finland, Co.","9401944783","2697 Main St","","Chicago","CA","66450","Ireland","APAC","Johnson","John","Small"
14062,86,96.03,1,8258.34,"10/25/2019 00:00","On Hold",4,10,2019,"Ships",97.8,"S18_3685","Toys of Finland, Co.","5113861556","5452 Oak Ave","","Houston","TX","72133","Sweden","EMEA","Smith","Jane","Large"
